RACA,IDADE,CODIGO_INEP,PAIS_DE_ORIGEM,GENERO,ID_IES
Parda,48,FF8579107EE6969FE641240C01692292,Brasil,Masculino,12697
Branca,21,41FAECD1F65B61536634EF8906E6E7AE,Brasil,Feminino,12697
Branca,21,30119F537E03CBAE6CE73CE768660727,Brasil,Feminino,12697
Preta,35,3C7E363B95946BD5A2B7A65EF11CC96E,Brasil,Feminino,12697
Preta,34,73C000949C80AE5838ABE3DB8E35D324,Brasil,Feminino,12697
Parda,39,E5B220EC66C67713A282E6F4ED59B14D,Brasil,Masculino,12697
Branca,34,19AEA6595714C536DBD8BB24E2A2F1C4,Brasil,Feminino,12697
Branca,50,B25DB8AFEA96E710EDDDB9B605A9552C,Brasil,Feminino,12697
Branca,49,77A55FA4D03AF708849E694D082CF5A0,Brasil,Feminino,12697
Branca,26,6D98E46F5172D71D745F5CD73AE50F0D,Brasil,Feminino,12697
Branca,29,942F049FF21211F43783912C41D8BCEC,Brasil,Masculino,12697
Branca,29,77CC540F0ADC857488693D3574A082C1,Brasil,Masculino,12697
Parda,35,27875B3F0F8B2512646112E1A5A91167,Brasil,Masculino,12697
Branca,38,C07F27F742B5F64A61A5456396BE2493,Brasil,Feminino,12697
Branca,40,E31D3A19325A2BE8EB1302EAC781B464,Brasil,Masculino,12697
Branca,36,3F64C6EA8F2FA13164066F1F059E7058,Brasil,Feminino,12697
Parda,31,98E6DD3C10B02E98EB37EA2762F68137,Brasil,Masculino,12697
Branca,33,4D53958B56C26E6C4F8A47065CA62FEF,Brasil,Feminino,12697
Parda,39,D588A8123A4FB87B61CA2A662D38B1C5,Brasil,Masculino,12697
Parda,44,7F79A81286858B1E12F7834CC89FF957,Brasil,Masculino,12697
Parda,28,9F202E9C5124AFC0DBBAC5C4ED6CCB9B,Brasil,Masculino,12697
Parda,44,DD444462082EA36B48DE67D0ECA42EA1,Brasil,Feminino,12697
Branca,25,6D566C15681DBF4F7018F5760E978207,Brasil,Masculino,12697
Branca,25,FFF7D5CC58DE9C9E56D3284B9FC27052,Brasil,Feminino,12697
Aluno não quis declarar cor/raça,25,B918D552405FBD32D945680DF288276B,Brasil,Feminino,12697
Branca,22,EEA80FD8443E58AA06F09C0CB65C58FC,Brasil,Masculino,12697
Branca,26,99810B391420AFBAC42F9DCAC0992752,Brasil,Masculino,12697
Branca,40,AC6F49661A0733224120083E165A7470,Brasil,Feminino,12697
Branca,28,7D1BD3E6303CD7A935AD0B32EB5F5492,Brasil,Masculino,12697
Branca,55,73407C18B0C36B9CCF8D87729E08DF5A,Brasil,Masculino,12697
Branca,47,CCEB51A634391F2216AF951D86489B4E,Brasil,Feminino,12697
Preta,44,AC8ED32930FAA50537DCE64EC433309A,Brasil,Feminino,12697
Branca,26,8F3E717A00F1D348463CA515169B44F2,Brasil,Masculino,12697
Branca,28,E8C75165B6D4EE7FBB7CDECF4835E210,Brasil,Masculino,12697
Parda,21,B228D6B82A221D06CF0FED56C8DB503F,Brasil,Feminino,12697
Preta,41,0247E6E624642DFB83B9533F6C4A5CDC,Brasil,Masculino,12697
Branca,34,8852EECFA3E0DF54A550AE11BA35FA8C,Brasil,Masculino,12697
Branca,39,3BE30E6A97AA8626A0EAB43B6D7DE44E,Brasil,Feminino,12697
Parda,36,9DBED09BE3119B215A96523BEE20A026,Brasil,Feminino,12697
Parda,41,079B7D42A2D420FDE3140EBCD7D53E48,Brasil,Masculino,12697
Parda,32,4D334B55503AC03B9A786634D5118789,Brasil,Masculino,12697
Branca,34,5ADB16F8DDBFB14310931753C82384D0,Brasil,Feminino,12697
Branca,31,88E6EF39363542462C3FA5A6E85BF70F,Brasil,Masculino,12697
Preta,32,311BD570DC847585E0886981ABB9B848,Brasil,Masculino,12697
Branca,27,3FB5BC4A9C0BD2FBFC12CA1705DD6D14,Brasil,Feminino,12697
Branca,47,058AD4BD2D17416EB98F9A31D60565B2,Brasil,Masculino,12697
Parda,26,640AB005DDB7E3C39C7423793D6C812E,Brasil,Masculino,12697
Parda,28,A73A2260AAB18598DA08CA0B6DEF3296,Brasil,Masculino,12697
Branca,29,6BADB9AC9BAB6A20D206E2242F4FF42F,Brasil,Masculino,12697
Branca,26,8134F6F035426E19D673E81FBB2ECBE4,Brasil,Feminino,12697
Parda,37,932B022BAEED56AA5E4E33871F22457B,Brasil,Masculino,12697
Branca,39,F08B69292104B17E09725B8AA589918F,Brasil,Feminino,12697
Branca,33,C13B9F60F8604A269C3649A7E35EE5DD,Brasil,Masculino,12697
Branca,48,EC915142451EB80D56FAE16C4B48438E,Brasil,Masculino,12697
Branca,31,033E8A2B85A0DC252B45AA2FFC7B38A8,Brasil,Masculino,12697
Branca,25,4B0F96C1B6226864F761071BB3833FDD,Brasil,Feminino,12697
Branca,36,64701EEF120036A276909C79AEDCC971,Brasil,Masculino,12697
Branca,34,F45183AA6A0E3F2DE52E59EFA2238187,Brasil,Feminino,12697
Branca,27,B66A04B800ACA47D36FDCD0CF808BA83,Brasil,Masculino,12697
Preta,41,611879544F86BA82F1FB21DA21F9D342,Brasil,Masculino,12697
Branca,43,280ACB99A788A23CDE494844098DE6E4,Brasil,Masculino,12697
Branca,57,3778D84D443E02C492B8EB83C9765A4A,Brasil,Feminino,12697
Branca,40,E033D037C64CB589260A5D68134548E7,Brasil,Masculino,12697
Branca,40,F935C6FE93022D2BB522A559E75719EE,Brasil,Masculino,12697
Preta,48,6B915A53CDF666C7B2563583B6B1486E,Brasil,Feminino,12697
Branca,53,9BFB13D3F3D695507FA59AEA23629251,Brasil,Masculino,12697
Branca,24,27E762D35F05C4DAC68F8A3F9B76B53C,Brasil,Feminino,12697
Branca,46,D9A3D90DA4C1574B651EB58B8BEB4FA9,Brasil,Masculino,12697
Parda,37,4168276C4B0E5A03644EE3A114F85556,Brasil,Masculino,12697
Parda,32,0C2A5F06CBB94DF41BBAA4880C43CF70,Brasil,Feminino,12697
Branca,41,A80B7583AF265741679ACB059C764CF1,Brasil,Masculino,12697
Preta,50,3BA4A23B88BD6CEA82C202F3488B1DE8,Brasil,Masculino,12697
Branca,29,5773C23B32B4E9126391607F57528135,Brasil,Masculino,12697
Branca,21,FE2930615CA76FF353B9F9E7EF71B65F,Brasil,Masculino,12697
Parda,33,21CA9DBF9FD167AB30058B61872F048C,Brasil,Masculino,12697
Parda,30,3A5B7800AFE03ABAF57B506FDBD5D524,Brasil,Masculino,12697
Branca,34,74FBE550C7A100AB98B378E0DEB2EAB1,Brasil,Masculino,12697
Parda,40,68D0802D59591DC51279B80596AA23C9,Brasil,Masculino,12697
Branca,36,FA056B4AF514C0465F19E98207935B56,Brasil,Feminino,12697
Branca,25,A69A6212F9116E2F598416BDCB64C85F,Brasil,Feminino,12697
Branca,44,C980EC875272F2364313A7A9BA44772D,Brasil,Feminino,12697
Branca,23,659A8460DE7E81961CC137D2DBA561B8,Brasil,Masculino,12697
Branca,27,98DCC2E0478460F872B777A5181E556C,Brasil,Feminino,12697
Branca,41,FF3A5B066237B65F7CF2B841F2DB9D8E,Brasil,Feminino,12697
Branca,46,A6B73706EC9482CB58668FB061F8B43A,Brasil,Feminino,12697
Branca,23,226951C9218242B242873490EBD47BBF,Brasil,Masculino,12697
Branca,34,D0491412B444D84408D3F241DC72DB44,Brasil,Masculino,12697
Branca,49,2BFF4BB5E0AECE87800C5B6DF1FE2C28,Brasil,Masculino,12697
Parda,46,222CF857EE456020D2BD336981370F54,Brasil,Feminino,12697
Branca,47,D8E12D78ECA62DD05E8640A6C7648CE6,Brasil,Feminino,12697
Parda,35,3D35806FD2A2A0541F365A7559F0E19E,Brasil,Feminino,12697
Branca,40,AFDB1CABD3C034C6EF0533614FA3D28D,Brasil,Masculino,12697
Parda,30,5048736AC7B0F7A35A145711B55D2153,Brasil,Feminino,12697
Branca,26,E7F2C8E8A221D70CEC5C2A0E31B1F6FD,Brasil,Feminino,12697
Aluno não quis declarar cor/raça,44,BAC26FB5EE3ABA8930294D43A0F484D0,Brasil,Masculino,12697
Branca,31,6103D168A8A3920D028FF6C70FEBC4F8,Brasil,Masculino,12697
Branca,42,6A7A6BEB168A27E0EEA3FF7C50743B17,Brasil,Feminino,12697
Branca,36,799BB101FD41A5549317603C6B7C0D30,Brasil,Masculino,12697
Parda,30,3ED58B4B92134BE29F434E4AD5A418C7,Brasil,Masculino,12697
Branca,32,580EE033FD440FFA51BC8B1685590DAB,Brasil,Masculino,12697
Aluno não quis declarar cor/raça,28,572D82D71630F407946B9C03947076CD,Brasil,Masculino,12697
Parda,38,E8C5065D22888D871965C2A861B8651F,Brasil,Masculino,12697
Preta,32,36D5E16BE51FEC4F47CDF7021562966B,Brasil,Masculino,12697
Branca,30,1308F5FB2679474866C5EED959D260D2,Brasil,Feminino,12697
Parda,41,72341B8C4DF9107BCEA8E0AF131CC60B,Brasil,Feminino,12697
Parda,60,8B9C59B3CA7F8B7A7F11E9C807560CF8,Brasil,Feminino,12697
Parda,27,89412575A3C5A574C1131F827F0ACD2C,Brasil,Feminino,12697
Parda,25,56FAD8397B5DD0758EFACF1976C010CF,Brasil,Masculino,12697
Parda,33,B570A4FED27CCB7CFC2587881E39F45D,Brasil,Masculino,12697
Branca,26,616970400EB6BE998BB4F8C1086F93B0,Brasil,Feminino,12697
Branca,23,9127A32A92DF531F5BF0958DE726F158,Brasil,Feminino,12697
Branca,34,92D9DFB3F390B3F67E375BD8D4A2DCC4,Brasil,Masculino,12697
Preta,35,82EA624AAA22C81B9CD29EDB0C066E35,Brasil,Masculino,12697
Preta,45,884F63DFABE4045E06AB1ACFFD64CB2F,Brasil,Masculino,12697
Parda,47,1FECD11AF9E218AB69C4776063A3D837,Brasil,Masculino,12697
Branca,26,6DBB46C324E6A8F1679B4E20D4755901,Brasil,Masculino,12697
Parda,37,5A93A3D81962F70257DDC45EC9531411,Brasil,Masculino,12697
Branca,47,9D2BD4C7E17BF846B810BDAD4D645C83,Brasil,Masculino,12697
Branca,25,22817AC35B8DBC987B7D6D47B5E06A29,Brasil,Masculino,12697
Parda,46,FA558EFD7BF3A7ACAF40DDB2C1F64EF3,Brasil,Masculino,12697
Branca,44,550CD1DC9D6C38EBB52432396236CDD1,Brasil,Masculino,12697
Parda,30,1885389D8ACC7DCC6BDE60897E663953,Brasil,Masculino,12697
Branca,29,D3F96120884E6E0E0D59E886A14EED84,Brasil,Feminino,12697
Branca,42,809B8B3A6B1D3B93D750C0A76C3C78C4,Brasil,Masculino,12697
Parda,47,42C3AD6ACCAF03AA251752EB9E68548C,Brasil,Masculino,12697
Parda,22,82F58127CBA2F2B3D8E1803BF0CF435A,Brasil,Masculino,12697
Branca,22,114612CC81D96F825D669365D44C556A,Brasil,Masculino,12697
Branca,26,32B3EAEAAEB96171091A3679A00F8ED2,Brasil,Feminino,12697
Preta,32,EEBB62F6004E3E25280F7D51172A243B,Brasil,Masculino,12697
Branca,43,867CDF57A6E19ED4805F5879B40721AC,Brasil,Masculino,12697
Parda,63,110BE4DAB41416ED0CA06C231EF18307,Brasil,Masculino,12697
Preta,28,742969F91558E21C1AE4171FB752769B,Brasil,Masculino,12697
Branca,42,03AD6F05F42A9EDCD809945D7C173284,Brasil,Feminino,12697
Parda,33,24E5AEB4DDF4936BAB975B8CC6D7C34C,Brasil,Feminino,12697
Branca,34,F9ABCF9364BBF1CDE3565562E82F3C6C,Brasil,Masculino,12697
Branca,66,809CFE3E1EC24BE1323C204A4462A1DD,Brasil,Feminino,12697
Parda,35,27875B3F0F8B2512646112E1A5A91167,Brasil,Masculino,12697
Parda,50,27ECF67A1605D31852511A4189966F90,Brasil,Masculino,12697
Preta,38,B1612CB35EBFB11861AA47092B19DF79,Brasil,Masculino,12697
Parda,28,2C0815C17B626A1CB3CB663944A1C77D,Brasil,Masculino,12697
Branca,33,D8EE666A6C64E56588C8B0B28FA5DB47,Brasil,Feminino,12697
Branca,39,23D669A7769BF6B5C93A5D4719DDA119,Brasil,Masculino,12697
Parda,52,925FCE505598EE27843742524929E2FF,Brasil,Masculino,12697
Branca,38,AD157E7F11F045A6029906DCE761652D,Brasil,Feminino,12697
Branca,37,C260C942E0FDF3ADF9EF013620245983,Brasil,Feminino,12697
Parda,37,5868CBAF9172688E4DD0B4FB5A48E281,Brasil,Masculino,12697
Parda,39,9928DA25EE79326049834AC2B7DE2667,Brasil,Masculino,12697
Branca,39,E793873B65F54CB7DF4A807471E74E41,Brasil,Masculino,12697
Branca,38,476C81208A79E5BDAEEE6FF84C951E06,Brasil,Masculino,12697
Parda,24,4A71787A9EE97E7D109E2B6B93EE0811,Brasil,Masculino,12697
Branca,34,9C92684AE6D5A71327217C83A7F69489,Brasil,Feminino,12697
Preta,39,8B50739D5DBF348E5BDEAF8DEFA15C8D,Brasil,Feminino,12697
Branca,36,739080CD0FEF8C81E4775DDB864CFEC4,Brasil,Masculino,12697
Branca,56,58DDAEF3E4351ED53E7F3968CAB52F82,Brasil,Feminino,12697
Branca,47,CB9A01B1C39B226C8227B61D02B4B11C,Brasil,Masculino,12697
Parda,34,9DC453E43D4CD480561FF521EDCA1AA8,Brasil,Feminino,12697
Preta,39,38BA095A0A0E6188F221339F1D6B2D10,Brasil,Feminino,12697
Branca,34,5ADB16F8DDBFB14310931753C82384D0,Brasil,Feminino,12697
Parda,30,502072FF8F2C46A2B8CCF9B8F5DABCA1,Brasil,Feminino,12697
Parda,24,5F82AC13A36F8ECB1FA412A40D2BDDFB,Brasil,Feminino,12697
Branca,56,FBD56FFF14D2911252C6A4898E3D95F1,Brasil,Feminino,12697
Branca,23,B7AB800393AA358DEAAE701E8F0AEFAC,Brasil,Masculino,12697
Branca,40,78FF7A66D50643F82A390FCF300EF361,Brasil,Feminino,12697
Branca,23,175D7AAF8560C0EDA352E25E71A4B3C8,Brasil,Masculino,12697
Parda,28,533EDEE0C0B3A753C4C9CC9590724DA2,Brasil,Feminino,12697
Parda,35,929E4139B1CC569BCA21A11773D3ADAC,Brasil,Masculino,12697
Preta,53,73F84700331655C3E62102C096D3B1A0,,Masculino,12697
Preta,29,917DF4EC424349670492E1B7F150DBC7,Brasil,Feminino,12697
Branca,46,257A9365747D923E11B963641E253E8A,Brasil,Feminino,12697
Branca,55,6BB040DA044D14CE4C55859C5F16DF65,Brasil,Feminino,12697
Branca,47,3534B294B0E65D32163DDD6545290D3D,Brasil,Feminino,12697
Parda,23,C39009C0D7CD0D7BFA555828A8FA181F,Brasil,Feminino,12697
Branca,54,014A97CB4CBAC52C4A703E0236D2CBB4,Brasil,Feminino,12697
Branca,31,F1C8A21D299B16248B35FDB93EBA4E63,Brasil,Masculino,12697
Branca,25,CDE46E38573CFE865E19591A2FE683E3,Brasil,Feminino,12697
Branca,52,8741423E7E40F7FBA96A1A69F11464FA,Brasil,Feminino,12697
Branca,45,6048418AA12F9A84E353A7AE123A05B2,Brasil,Masculino,12697
Parda,34,36A27478C5DE7D2C892DC29472F08CA5,Brasil,Feminino,12697
Parda,30,0343C6398DC1558B57183C4F027AA246,Brasil,Feminino,12697
Branca,37,2812928AD5A70A11D983EFF6901EE2F9,Brasil,Masculino,12697
Branca,35,D39FB86EA44D89A5840DAD40B2081216,Brasil,Masculino,12697
Branca,47,6F0BFD2559C6DA646CA9C3C8A0F11925,Brasil,Masculino,12697
Branca,42,C081C167DCD7193FF01BA129C3B3265A,Brasil,Masculino,12697
Branca,27,85C225D355F57223DC1D572B6F7567B6,Brasil,Feminino,12697
Parda,52,1F1BD57A35AA97DE9944E853BE933AEA,Brasil,Masculino,12697
Branca,42,4675F8B1905C583E543512BB2CB4655B,Brasil,Feminino,12697
Branca,27,8136B7D3067D8F625895C37D4D0E02D8,Brasil,Masculino,12697
Branca,38,D5D27334C0EC709884110999E706E39E,Brasil,Feminino,12697
Parda,43,CC3EB2A5287750D76E050C1F292F5A41,Brasil,Masculino,12697
Branca,27,1C882172FC48043D2682B6148143AA7D,Brasil,Masculino,12697
Branca,48,1ED56BB6F470987C046C17E47E1AEA96,Brasil,Feminino,12697
Branca,27,D838D8403303F96F451C317D26E89633,Brasil,Feminino,12697
Parda,29,820D34E7791D32BDD885F172BFCDBE56,Brasil,Masculino,12697
Branca,36,B505AE0BCB73CE520408EBCFB9A1ABD0,Brasil,Masculino,12697
Indígena,35,54BDCBA0A9F7F1383C29E5E06797E5BC,Brasil,Feminino,12697
Preta,33,E0083B75CBEC4C21744448A1B9824C73,Brasil,Masculino,12697
Branca,30,A95E9FC6B149408CA493F9D1DCFF0CDD,Brasil,Masculino,12697
Parda,27,3A471230BE28DFDD2254D87AAB66DF5A,Brasil,Masculino,12697
Branca,46,5366384AFE3D16AFC09908E9E6EC591A,Brasil,Masculino,12697
Parda,33,EBDBA1B994418F5B9D019AF6C776B011,Brasil,Feminino,12697
Parda,45,1C82EC82F6FB241D2CE0B834B8BE09FB,Brasil,Feminino,12697
Parda,54,58140C796CFE53DB17F0C8A924FF0061,Brasil,Feminino,12697
Parda,44,872E13AE540F798FD2BC40FFE54FFBDD,Brasil,Feminino,12697
Parda,40,E99E0465227CAFAEFD2CF3FBFC6F4963,Brasil,Feminino,12697
Branca,46,9497AA08A64CE9AA7B9DB4B2F5BB15C0,Brasil,Feminino,12697
Branca,24,03CEAA3BB9CAA9C873B5E33FEE4DF01D,Brasil,Feminino,12697
Parda,29,60E172B8BFA52E294D976502FE592226,Brasil,Feminino,12697
Parda,37,C74F0970B32A55549276B5ED5BE4F05C,Brasil,Feminino,12697
Branca,35,A8F39EDFCE5BC6D999F8DE2550318B76,Brasil,Feminino,12697
Parda,41,8A7B53AB95E5F994C28DE44D14A90F0D,Brasil,Feminino,12697
Parda,44,A2708DBFEE155DEC4D617D5BEC9880A9,Brasil,Feminino,12697
Aluno não quis declarar cor/raça,42,9686CE84B5C61A098707619C9C07D4EE,Brasil,Feminino,12697
Parda,32,A079C5AE9701046B15450CD97A1A0588,Brasil,Masculino,12697
Branca,55,B774F6B75ACF43B0682C3C8B3492E97A,Brasil,Feminino,12697
Parda,51,47AEA811FEEB24A1B09D095FFEDCFCBD,Brasil,Masculino,12697
Preta,49,66D05825781C9D87C479333838480684,Brasil,Masculino,12697
Preta,32,E0817F8BD82DC0424457AAECD9897E43,Brasil,Masculino,12697
Branca,40,4873924A85FC1C8541B61ACB73D18705,Brasil,Masculino,12697
Indígena,35,54BDCBA0A9F7F1383C29E5E06797E5BC,Brasil,Feminino,12697
Parda,35,6DA3ACA513DC165A305545E6B4BF7DBB,Brasil,Feminino,12697
Branca,40,9F38F5C7C6FAC52BF8AB67AE6CDB2DE5,Brasil,Masculino,12697
Branca,35,7482744F260C181262EFE8F28E069DE8,Brasil,Masculino,12697
Branca,28,083DDF8E446636BF92EBC16F86792240,Brasil,Masculino,12697
Branca,59,D43FB686E329AB40FE3CD67ECBF93B7C,Brasil,Feminino,12697
Branca,36,C474452E080331C03B12297251725DF9,Brasil,Masculino,12697
Branca,34,5B1856A4126E240DCF3B364444B3F371,Brasil,Feminino,12697
Parda,40,A45F4310B45F73E354DE07AC3A53D562,Brasil,Masculino,12697
Branca,43,76DE58E6CD0E20AE01139B01F2AC39A7,Brasil,Feminino,12697
Preta,26,96F2BAD7F31A02FCA9294694171CA97C,Brasil,Feminino,12697
Parda,27,0771C2AF3C0D7A6D5F4C742DF046985D,Brasil,Feminino,12697
Parda,28,F91EABC193F118FFE7419025848698EA,Brasil,Feminino,12697
Branca,26,D9F6B7695ED1A5777F8CC4477CD3F9D9,Brasil,Masculino,12697
Parda,47,345701DB8F1233409E24BD9F08CF8AB5,Brasil,Feminino,12697
Parda,30,C5E8C4D04BA3AE5283DB041A212D2F8C,Brasil,Feminino,12697
Branca,21,541E98395C0C568A8B839B33AD2DD06C,Brasil,Masculino,12697
Parda,41,6D524AC00C4AF71EC8EBDFEB5CA76F62,Brasil,Feminino,12697
Preta,40,8C3488D653FD56DB39FA0AB82777FC13,Brasil,Feminino,12697
Branca,33,93D2711F1D077DE3E9397DDD6894A7F4,Brasil,Masculino,12697
Branca,43,8C1203CBDBE254CE152DC61360809992,Brasil,Masculino,12697
Parda,34,66766B73B600F13F78D39CF3F50D9C3F,Brasil,Masculino,12697
Parda,42,52BC9EEDFE95FB5156E98FBDC8906C45,Brasil,Masculino,12697
Branca,23,0CB5F742A3D4EEF2FE1922CCD038ECE5,Brasil,Masculino,12697
Indígena,52,B10E77B69BF0A5FC38715279C6200D82,Brasil,Masculino,12697
Branca,64,5AF4FE1FE48C1D0D3C5BB003BAF6C030,Brasil,Feminino,12697
Parda,34,6446C5B37AC8AF3341FDEE98FF901088,Brasil,Feminino,12697
Parda,21,2BF1D241F8DFF68F4911DB57C628E3B9,Brasil,Feminino,12697
Preta,25,58E98A37C3BA744A92241556070B4FE1,Brasil,Masculino,12697
Parda,42,390662D4578700B54CC50409FA339517,Brasil,Masculino,12697
Parda,47,92B978986087AC86C9CCA311EC383CB2,Brasil,Masculino,12697
Preta,46,CC93CF5ED4F8C9EAC282754FBF070A96,Brasil,Feminino,12697
Branca,42,8DCE3BC6B61DD3D0929B6EDFEDF61B78,Brasil,Masculino,12697
Branca,31,01C14BF4F4DFCA9D1F210E81EF9D7D57,Brasil,Feminino,12697
Parda,24,7D7E891E9327D062A70E37FEDCAEA4F2,Brasil,Masculino,12697
Branca,27,5C1C881CF6EDE3E2F98E20439F70E65A,Brasil,Masculino,12697
Parda,54,DFDD2D1083648705CAC041A48E5B7D53,Brasil,Masculino,12697
Branca,35,313FF2B5EAFBDF07124F4F1CB098D10E,Brasil,Masculino,12697
Parda,66,2D46499C979106C33346229B31CCB7FC,Brasil,Masculino,12697
Parda,34,6F1A709818C8A93881CF84B53DC4DB0C,Brasil,Masculino,12697
Branca,45,C7BDAE73325E03E74E2526F3FC489550,Brasil,Masculino,12697
Branca,37,87DD4F4C4E1F821A4FE3D870F3FBE478,Brasil,Masculino,12697
Branca,59,8FAC21B47553ACF24CF925B248665A12,Brasil,Masculino,12697
Branca,55,09532695D10ABBAE8E5DF4E3250EA855,Brasil,Masculino,12697
Branca,54,C6CEB2F3D358CEEC29382728AA1451A2,Brasil,Masculino,12697
Parda,24,5D2C4D8377D173F6B06A990B143CD9F4,Brasil,Masculino,12697
Preta,30,C8EAB2E94886178C5F05BAE4BE24026E,Brasil,Masculino,12697
Branca,29,1DC77ED72491597436716F31C0C728C2,Brasil,Masculino,12697
Preta,47,D0356439E32CB7667FB893F09DB3530A,Brasil,Masculino,12697
Parda,24,F95B1EA66A15E8C013DBE4B34F56434A,Brasil,Masculino,12697
Branca,24,22133B1393C4C16673F3CA06617B6E23,Brasil,Masculino,12697
Branca,45,88BC2729A03932696A894B801F908823,Brasil,Masculino,12697
Branca,34,7C1382D1D13939C79B24BF2674AF691E,Brasil,Masculino,12697
Preta,28,862081B6AC4FA9B422DB2ACCE45F1AF2,Brasil,Masculino,12697
Branca,23,664E2E133B613C94225993DCF81B251A,Brasil,Masculino,12697
Parda,28,0D68EF91302D9D2967A8287506E89F85,Brasil,Feminino,12697
Parda,22,5BFC2AE93923B7F53299A5EF6ADAF8DF,Brasil,Masculino,12697
Parda,24,8A3864B6127ACB9AA7B136B26E4D7E9B,Brasil,Masculino,12697
Branca,48,855FDE84F908E86A2315F6FBC755935B,Brasil,Masculino,12697
Branca,48,8BA79D4D199EAB35A1E6125B58D187E0,Brasil,Masculino,12697
Preta,40,31E20F828C2EAF71B7236C15BB5164C1,Brasil,Feminino,12697
Branca,33,6C51B3F1B19DB5D2653F1D8D070DECAF,Brasil,Feminino,12697
Parda,26,16BA9F925AF923AB01739D8D61DDC8C1,Brasil,Feminino,12697
Branca,25,F74F9FC14A1746641CFEFDF19B089E2E,Brasil,Masculino,12697
Preta,21,3801A40CDEEAFB1E95C0FC7F34EE9A72,Brasil,Masculino,12697
Branca,30,C4573ECD474CA58B9510E1F695199B27,Brasil,Masculino,12697
Branca,60,6D9636F709FE9B02AACD8FFA5D6F7BC4,Brasil,Masculino,12697
Branca,44,3CA0688BA85BA2DE2D9430C0A15D0424,Brasil,Masculino,12697
Branca,30,6C37612712D98A72380C37C253BE1FD1,Brasil,Masculino,12697
Branca,53,3630755629E4C57D1BC2838ACBF44AFE,Brasil,Feminino,12697
Parda,37,270CB6CE9FF5D2AA837D5ACB863D75A4,Brasil,Feminino,12697
Branca,52,3C5755FBCAB00142573F6439C4C31168,Brasil,Masculino,12697
Parda,30,6289F1A88E988C939D84912B7E37446C,Brasil,Masculino,12697
Preta,38,3E60946DCEA6EA5B144DF8BBBC8E1E46,Brasil,Masculino,12697
Branca,28,190F39A463C3999D9803FF8556D3A641,Brasil,Masculino,12697
Preta,35,6EACE18309CA1B0C6732856A131040E0,Brasil,Masculino,12697
Branca,41,F2ED2DEC6C341FD1893C71B7AD234823,Brasil,Masculino,12697
Parda,49,A8A465721A05F62FB18BEC6DBD74DFFF,Brasil,Feminino,12697
Branca,31,5F519A5EBF1CCE57A09E3811A1C7D980,Brasil,Masculino,12697
Branca,34,2A3B849ED9FAC4C7D955ABFDEF1F5FF8,Brasil,Masculino,12697
Branca,38,D5D27334C0EC709884110999E706E39E,Brasil,Feminino,12697
Parda,36,668EE94C1C8E3B377C1A925D03B793F2,Brasil,Masculino,12697
Parda,28,5A1C1123FDC0FEC53FEFC1552A1CB1A0,Brasil,Masculino,12697
Preta,42,2E3FB55541910ED38A425F94C9610CE4,Brasil,Masculino,12697
Parda,33,D07FF3647657ED87F157897DB96C5810,Brasil,Masculino,12697
Parda,25,F1F93BCF983F69BE6E8E8B0B32CED9F1,Brasil,Feminino,12697
Branca,38,D5D27334C0EC709884110999E706E39E,Brasil,Feminino,12697
Parda,35,824CA8A55AD92FAE6811EFA1A6107790,Brasil,Masculino,12697
Branca,25,BDE89DFD5CF4536C3118C772CC7CA1E3,Brasil,Feminino,12697
Branca,32,4698DD923769FC2ECA1B956DB2AED17E,Brasil,Masculino,12697
Branca,53,1469E67742DA2822F156FC80E64802D4,Brasil,Masculino,12697
Branca,56,CE3C656788BFD203C4DA2649330079C1,Brasil,Masculino,12697
Branca,26,55160E7B14C6C779C630B34AE0BF0F8C,Brasil,Masculino,12697
Branca,41,5D54FFF972BCBB76A5022A71ED282AEE,Brasil,Masculino,12697
Indígena,46,D514DC4F9D65586EE49193E96B4CF81A,Brasil,Feminino,12697
Branca,22,CE9846922E197105AC9B302BDC6F5ABC,Brasil,Masculino,12697
Preta,28,BEAACF0AD7EB2EC24E1F92003B84B45A,Brasil,Masculino,12697
Branca,21,E7AFFF2313BFCD2EE07E56695ED89BE3,Brasil,Feminino,12697
Parda,29,CCA14D6984A808D91C4E65C51215127D,Brasil,Feminino,12697
Branca,26,02FC72FB27192D19DC789CC3555C77B2,Brasil,Feminino,12697
Branca,25,1FEE2DFD1AF69896B535C05FCEC8A84D,Brasil,Feminino,12697
Branca,60,DB8119F37557E0D7F1B191EFA2B4CC93,Brasil,Masculino,12697
Branca,21,E34F9F75495AEABB1FAF44B143B7C58F,Brasil,Feminino,12697
Parda,25,EF74E6D78EFCA72E53300F43BED717BB,Brasil,Masculino,12697
Preta,27,B659C0760C5AD0404A1F1DD99608CF48,Brasil,Masculino,12697
Branca,40,8C03995506B0784DF6723C4BAC9A7B10,Brasil,Masculino,12697
Branca,34,2C0534F161EAFE05FC3269985470438A,Brasil,Feminino,12697
Aluno não quis declarar cor/raça,23,B1464B0C8EA20D680C2D9B8AED596085,Brasil,Feminino,12697
Preta,44,227233B7A6A075215BC4532349C36F2E,Brasil,Feminino,12697
Branca,27,D838D8403303F96F451C317D26E89633,Brasil,Feminino,12697
Branca,21,A1C5EA5E6AFE9C5A8AD8DB652E37F152,Brasil,Feminino,12697
Branca,22,BAA407B2E54A01147CBC75C96C56B781,Brasil,Masculino,12697
